,punti TOT,100m,100m p,800m,800m p,atleta,link_atleta
840,1473.0,12.86,794.0,151.12,679.0,PENGILI Elisa,https://www.fidal.it/atleta/PENGILI-Elisa/f6uRkpKiaWc%3D
841,1473.0,26.56,749.0,147.51,724.0,TRONI Caterina,https://www.fidal.it/atleta/TRONI-Caterina/h7GRkpKocGU%3D
842,1473.0,12.97,775.0,149.62,698.0,CIRRI Cecilia,https://www.fidal.it/atleta/CIRRI-Cecilia/fbORkpKjaGM%3D
843,1473.0,27.14,700.0,143.8,773.0,BOLDRINI Alessia,https://www.fidal.it/atleta/BOLDRINI-Alessia/erORkpSjbmQ%3D
844,1472.0,28.45,596.0,136.21,876.0,VITTORI Laura,https://www.fidal.it/atleta/VITTORI-Laura/dqiRlZanbGM%3D
845,1472.0,13.64,661.0,140.94,811.0,RECCHINI Emanuela,https://www.fidal.it/atleta/RECCHINI-Emanuela/f6iRkpejaGo%3D
846,1472.0,27.44,676.0,142.06,796.0,FUMAGALLI Arianna,https://www.fidal.it/atleta/FUMAGALLI-Arianna/dq2RkpqlcGk%3D
847,1471.0,27.26,690.0,143.17,781.0,BRENTANA Milena,https://www.fidal.it/atleta/BRENTANA-Milena/dqqRlpulbmk%3D
848,1471.0,12.86,794.0,151.31,677.0,ZUCCARINI Giorgia,https://www.fidal.it/atleta/ZUCCARINI-Giorgia/f6yRlJOiaGk%3D
849,1471.0,26.17,782.0,150.3,689.0,BUFFONI Angelica,https://www.fidal.it/atleta/BUFFONI-Angelica/drKRkpelb2U%3D
850,1471.0,12.66,830.0,154.2,641.0,BUSATTO Sara,https://www.fidal.it/atleta/BUSATTO-Sara/eKyRkpqnaGU%3D
851,1471.0,12.9,787.0,150.7,684.0,DAVOLIO Margherita,https://www.fidal.it/atleta/DAVOLIO-Margherita/erGRkpWnbms%3D
852,1471.0,27.36,682.0,142.57,789.0,MINIATI Serena,https://www.fidal.it/atleta/MINIATI-Serena/faiRm5ambWs%3D
853,1471.0,25.92,804.0,152.11,667.0,PEDRETTI Francesca,https://www.fidal.it/atleta/PEDRETTI-Francesca/f6yRk5KlaWc%3D
854,1471.0,27.67,657.0,140.69,814.0,BRAMBILLA Nathalie,https://www.fidal.it/atleta/BRAMBILLA-Nathalie/dquRk5Kkb2c%3D
855,1470.0,13.21,733.0,146.54,737.0,LAZZARI Federica,https://www.fidal.it/atleta/LAZZARI-Federica/eqiRlpqkamY%3D
856,1470.0,15.88,729.0,146.23,741.0,RAIANO Giulia,https://www.fidal.it/atleta/RAIANO-Giulia/eqiRlpioaGQ%3D
857,1470.0,14.12,961.0,165.68,509.0,MORASSUTTI Virginia,https://www.fidal.it/atleta/MORASSUTTI-Virginia/eKqRkpSlbGs%3D
858,1469.0,13.29,720.0,145.61,749.0,MAZZONI Elisa,https://www.fidal.it/atleta/MAZZONI-Elisa/faiRlJamams%3D
859,1469.0,14.85,862.0,157.1,607.0,TRAVAR Milica,https://www.fidal.it/atleta/TRAVAR-Milica/dKAAARlJOgb2c%3D
860,1468.0,13.81,634.0,139.2,834.0,PELI Alessandra,https://www.fidal.it/atleta/PELI-Alessandra/dqqRl5KjcGk%3D
861,1468.0,28.05,627.0,138.7,841.0,LAMESTA Giorgia,https://www.fidal.it/atleta/LAMESTA-Giorgia/drKRkpSfbGY%3D
862,1468.0,15.46,782.0,150.53,686.0,TOSCA Margherita,https://www.fidal.it/atleta/TOSCA-Margherita/eayRkpmha2s%3D
863,1467.0,29.19,540.0,132.56,927.0,FRANCESCHINI Alice,https://www.fidal.it/atleta/FRANCESCHINI-Alice/daiUlpWicWg%3D
864,1467.0,27.51,670.0,141.98,797.0,ZANDRI Michela,https://www.fidal.it/atleta/ZANDRI-Michela/e6iRk5KicWg%3D
865,1467.0,27.52,669.0,141.9,798.0,DE FILIPPIS Daniela,https://www.fidal.it/atleta/DE-FILIPPIS-Daniela/hKiSmpijamQ%3D
866,1467.0,16.0,714.0,145.27,753.0,NAPOLETANO Antonella,https://www.fidal.it/atleta/NAPOLETANO-Antonella/hKiSmZWnbWM%3D
867,1467.0,27.1,704.0,144.55,763.0,COLOMBO Elisa,https://www.fidal.it/atleta/COLOMBO-Elisa/dq2RkpSjaGU%3D
868,1466.0,13.41,699.0,144.23,767.0,MELIS Sonia,https://www.fidal.it/atleta/MELIS-Sonia/iKqRkpKgcWs%3D
869,1466.0,25.87,809.0,152.86,657.0,KOVACS Kerstin,https://www.fidal.it/atleta/KOVACS-Kerstin/iaiRkpeiaGs%3D
870,1466.0,26.17,782.0,150.75,684.0,IACOANGELI Sofia,https://www.fidal.it/atleta/IACOANGELI-Sofia/f62Rkpakb2M%3D
871,1466.0,15.15,822.0,153.99,644.0,JEMAI Sara,https://www.fidal.it/atleta/JEMAI-Sara/dq2Rk5ugbGQ%3D
872,1466.0,26.67,740.0,147.35,726.0,STERNATIVO Wictoria,https://www.fidal.it/atleta/STERNATIVO-Wictoria/hK2RkpOjbmg%3D
873,1466.0,26.61,745.0,147.78,721.0,GIORDANI Chiara,https://www.fidal.it/atleta/GIORDANI-Chiara/d6iRk5WiaWU%3D
874,1466.0,28.31,607.0,137.4,859.0,MEZZADRI Elisa,https://www.fidal.it/atleta/MEZZADRI-Elisa/eqmRkpelcWU%3D
875,1465.0,13.54,678.0,142.69,787.0,CARLONI Ginevra,https://www.fidal.it/atleta/CARLONI-Ginevra/damRkpijbWk%3D
876,1465.0,26.61,745.0,147.88,720.0,BURLACU Mihaela,https://www.fidal.it/atleta/BURLACU-Mihaela/eKyRk5ajcWo%3D
877,1465.0,26.76,732.0,146.84,733.0,SARTORETTO Eleonora,https://www.fidal.it/atleta/SARTORETTO-Eleonora/eKyRkpOjb2Q%3D
878,1465.0,12.94,780.0,150.65,685.0,TOSATTO Giada,https://www.fidal.it/atleta/TOSATTO-Giada/eKiRlJeoamk%3D
879,1465.0,12.61,839.0,155.47,626.0,CERETTO GIANNONE Francesca,https://www.fidal.it/atleta/CERETTO-GIANNONE-Francesca/dK6RlZulcWY%3D
880,1465.0,28.2,615.0,138.03,850.0,GIGLI Clarice,https://www.fidal.it/atleta/GIGLI-Clarice/fa2RkpKkbWc%3D
881,1465.0,12.41,875.0,158.5,590.0,PILO Rachele,https://www.fidal.it/atleta/PILO-Rachele/iKmRk5Oja2k%3D
882,1465.0,26.96,715.0,145.52,750.0,GORI Giorgia geraldine,https://www.fidal.it/atleta/GORI-Giorgia-geraldine/f6yRkpuhamw%3D
883,1465.0,27.65,659.0,141.33,806.0,PASQUATO Eleonora,https://www.fidal.it/atleta/PASQUATO-Eleonora/eKqRkpWjbWw%3D
884,1465.0,13.46,691.0,143.71,774.0,ZOTTOLA Margherita,https://www.fidal.it/atleta/ZOTTOLA-Margherita/dqiRlZuia2U%3D
885,1464.0,27.82,645.0,140.34,819.0,LADOVALI Dounia,https://www.fidal.it/atleta/LADOVALI-Dounia/faiRlJama2U%3D
886,1464.0,13.1,752.0,148.45,712.0,GALLI Elisa,https://www.fidal.it/atleta/GALLI-Elisa/f6yRk5WgaWM%3D
887,1464.0,15.26,808.0,152.96,656.0,GUIDA Rosa,https://www.fidal.it/atleta/GUIDA-Rosa/gKiRlZufaGU%3D
888,1463.0,12.91,785.0,151.18,678.0,OREGLIA Elena,https://www.fidal.it/atleta/OREGLIA-Elena/dK6RlZembGM%3D
889,1463.0,26.9,720.0,146.09,743.0,MERLINI Susanna,https://www.fidal.it/atleta/MERLINI-Susanna/dquRkpKnbWo%3D
890,1463.0,25.81,814.0,153.59,649.0,BIOBAKU Simbiat ayokaose,https://www.fidal.it/atleta/BIOBAKU-Simbiat-ayokaose/dK2RlJSmb2w%3D
891,1463.0,12.89,789.0,151.49,674.0,REDAELLI Cristina,https://www.fidal.it/atleta/REDAELLI-Cristina/drKRkpmkbGc%3D
892,1463.0,28.38,601.0,137.17,862.0,BOTTANELLI Lisa,https://www.fidal.it/atleta/BOTTANELLI-Lisa/d6iRk5mfbGs%3D
893,1462.0,28.85,565.0,134.68,897.0,ARENA Michela,https://www.fidal.it/atleta/ARENA-Michela/dK6RlZigamk%3D
894,1462.0,27.55,667.0,142.08,795.0,BRESOLIN Biancamaria,https://www.fidal.it/atleta/BRESOLIN-Biancamaria/eKiRlZKlaGg%3D
895,1462.0,27.99,632.0,139.51,830.0,CHIEFFALLO Federica,https://www.fidal.it/atleta/CHIEFFALLO-Federica/gK2RkpSfbWg%3D
896,1462.0,12.25,905.0,161.36,557.0,MASIERO Vittoria,https://www.fidal.it/atleta/MASIERO-Vittoria/eKqRkpmiaWs%3D
897,1462.0,27.32,685.0,143.49,777.0,ANDORNO Giulia,https://www.fidal.it/atleta/ANDORNO-Giulia/damRkpWfa2g%3D
898,1461.0,14.15,581.0,135.9,880.0,MARIANELLI Lucilla,https://www.fidal.it/atleta/MARIANELLI-Lucilla/dq2RkpqgaGU%3D
899,1461.0,26.35,767.0,149.91,694.0,SEGATTINI Ilaria,https://www.fidal.it/atleta/SEGATTINI-Ilaria/dq2Rk5ifa2c%3D
900,1461.0,13.14,745.0,148.18,716.0,CISANA Beatrice,https://www.fidal.it/atleta/CISANA-Beatrice/dqmRl5ajcGM%3D
901,1461.0,28.29,608.0,137.83,853.0,DAVERIO Giulia chiara,https://www.fidal.it/atleta/DAVERIO-Giulia-chiara/dLKRk5Knbmw%3D
902,1461.0,27.15,699.0,144.61,762.0,HENRY Gaia,https://www.fidal.it/atleta/HENRY-Gaia/eauRk5WkcWk%3D
903,1461.0,12.95,778.0,150.81,683.0,OLIVO Alessia,https://www.fidal.it/atleta/OLIVO-Alessia/eK2Rk5afbWM%3D
904,1461.0,13.44,694.0,144.22,767.0,RANIERI Caterina,https://www.fidal.it/atleta/RANIERI-Caterina/fqmRkpSgb2M%3D
905,1461.0,26.41,762.0,149.5,699.0,FACCO Alice,https://www.fidal.it/atleta/FACCO-Alice/dq2RlZOmbGU%3D
906,1460.0,27.42,677.0,143.04,783.0,COPPO Elena,https://www.fidal.it/atleta/COPPO-Elena/f6yRk5OnaWg%3D
907,1460.0,27.71,654.0,141.32,806.0,PADERNI Sara,https://www.fidal.it/atleta/PADERNI-Sara/eqiRkpSgaGg%3D
908,1460.0,13.04,762.0,149.58,698.0,TONELLI Giada,https://www.fidal.it/atleta/TONELLI-Giada/eayRk5mjbGk%3D
909,1460.0,26.7,737.0,147.65,723.0,BALZANI Claudia,https://www.fidal.it/atleta/BALZANI-Claudia/eqiRlJWlcGg%3D
910,1460.0,28.31,607.0,137.82999999999998,853.0,RAMAT Miriana,https://www.fidal.it/atleta/RAMAT-Miriana/dK6RlJugb2Q%3D
911,1460.0,12.56,848.0,156.65,612.0,CAREGNATO Giulia,https://www.fidal.it/atleta/CAREGNATO-Giulia/eK6Rkpqob2Q%3D
912,1459.0,13.16,742.0,148.11,717.0,FERRAZZI Marta,https://www.fidal.it/atleta/FERRAZZI-Marta/eqmRkpelcWs%3D
913,1459.0,26.58,747.0,148.5,712.0,CALLEGHER Rebecca,https://www.fidal.it/atleta/CALLEGHER-Rebecca/eKyRlJKlbGY%3D
914,1459.0,13.5,684.0,143.63,775.0,VALLORANI Alessandra,https://www.fidal.it/atleta/VALLORANI-Alessandra/e6iRk5aoaWU%3D
915,1459.0,26.67,740.0,147.9,719.0,RASENI Erika,https://www.fidal.it/atleta/RASENI-Erika/dKAAARk5qlaWU%3D
916,1459.0,13.19,737.0,147.68,722.0,MANCA Francesca,https://www.fidal.it/atleta/MANCA-Francesca/iKiSmZKoaGM%3D
917,1459.0,13.25,726.0,146.87,733.0,PEDUZZI Stefania,https://www.fidal.it/atleta/PEDUZZI-Stefania/daqRkpOfbGs%3D
918,1458.0,28.3,607.0,138.01,851.0,MARUCCI Agnese,https://www.fidal.it/atleta/MARUCCI-Agnese/e6uRkpKmbGQ%3D
919,1458.0,12.86,794.0,152.36,664.0,DAL SANTO Giada,https://www.fidal.it/atleta/DAL-SANTO-Giada/eK6Rk5WkcGw%3D
920,1458.0,27.36,682.0,143.52,776.0,MARCOCCIA Federica,https://www.fidal.it/atleta/MARCOCCIA-Federica/f6yRlJKfaGY%3D
921,1458.0,26.26,775.0,150.83,683.0,GRANDOLFO Isabella,https://www.fidal.it/atleta/GRANDOLFO-Isabella/eauRkpqnbGc%3D
922,1458.0,26.38,764.0,149.9,694.0,POLINI Agnese,https://www.fidal.it/atleta/POLINI-Agnese/dq2RlZOfaGM%3D
923,1457.0,27.25,691.0,144.34,766.0,APRILE Doriana,https://www.fidal.it/atleta/APRILE-Doriana/dq2Rk5qkcGY%3D
924,1457.0,27.53,668.0,142.55,789.0,VOLPI Lucrezia,https://www.fidal.it/atleta/VOLPI-Lucrezia/f6yRk5agcGw%3D
925,1457.0,26.5,754.0,149.19,703.0,BORGHESE Cristiana,https://www.fidal.it/atleta/BORGHESE-Cristiana/dKyRk5mocWs%3D
926,1456.0,28.43,597.0,137.43,859.0,FELLUGA Giorgia,https://www.fidal.it/atleta/FELLUGA-Giorgia/eauRkpqfb2w%3D
927,1456.0,27.89,640.0,140.59,816.0,CANCLINI Alice,https://www.fidal.it/atleta/CANCLINI-Alice/dqyRl5KjaWQ%3D
928,1456.0,13.67,657.0,141.84,799.0,FERRARI Alice,https://www.fidal.it/atleta/FERRARI-Alice/dq2RlpiocGk%3D
929,1456.0,27.78,648.0,141.18,808.0,DE BONIS Angela,https://www.fidal.it/atleta/DE-BONIS-Angela/gKiRlZulbGc%3D
930,1456.0,28.86,565.0,135.1,891.0,MARCHINI Giorgia,https://www.fidal.it/atleta/MARCHINI-Giorgia/eqiRlJqka2Y%3D
931,1456.0,27.54,668.0,142.62,788.0,SCALABRINO Mariasole,https://www.fidal.it/atleta/SCALABRINO-Mariasole/dK6RlZukbGU%3D
932,1456.0,28.74,574.0,135.74,882.0,MEGNA Ludovica,https://www.fidal.it/atleta/MEGNA-Ludovica/dKAAARk5qha2o%3D
933,1456.0,14.12,961.0,167.05,495.0,CUTINI Giulia,https://www.fidal.it/atleta/CUTINI-Giulia/fbGRkpOgbWU%3D
934,1455.0,28.16,618.0,139.02,837.0,URSO Sveva,https://www.fidal.it/atleta/URSO-Sveva/h62RkpOhbWM%3D
935,1455.0,13.73,647.0,141.13,808.0,CHAMBERS Sophie,https://www.fidal.it/atleta/CHAMBERS-Sophie/dqqRl5mmcGg%3D
936,1455.0,12.32,892.0,160.88,563.0,ROLLINI Chiara,https://www.fidal.it/atleta/ROLLINI-Chiara/dK2Rk5mnbmc%3D
937,1455.0,26.25,775.0,151.05,680.0,CAPOBIANCO Arianna,https://www.fidal.it/atleta/CAPOBIANCO-Arianna/dK6RlZWlbWQ%3D
938,1454.0,27.72,653.0,141.68,801.0,ZUCCONI Camilla,https://www.fidal.it/atleta/ZUCCONI-Camilla/eq2RkpOnaWY%3D
939,1454.0,27.94,636.0,140.39,818.0,ANGELI Elena,https://www.fidal.it/atleta/ANGELI-Elena/eayRkpqkcWs%3D
940,1454.0,27.17,698.0,145.09,756.0,MINUZZO Nausica,https://www.fidal.it/atleta/MINUZZO-Nausica/eKiRlZKnaWc%3D
941,1454.0,28.16,618.0,139.1,836.0,ZARA Anna,https://www.fidal.it/atleta/ZARA-Anna/eKqRkpajbGs%3D
942,1454.0,27.02,710.0,145.98,744.0,ANSELMI Valeria,https://www.fidal.it/atleta/ANSELMI-Valeria/dq2Rk5qlbmk%3D
943,1454.0,26.93,718.0,146.63,736.0,SPINA Eleonora,https://www.fidal.it/atleta/SPINA-Eleonora/gauRkpKjaGQ%3D
944,1453.0,13.7,652.0,141.68,801.0,FERRARI Alessandra,https://www.fidal.it/atleta/FERRARI-Alessandra/iKmRkpKiaWo%3D
945,1453.0,28.37,602.0,137.96,851.0,PACHERA Matilde,https://www.fidal.it/atleta/PACHERA-Matilde/eKAAARkpuhcWk%3D
946,1453.0,13.3,718.0,146.69,735.0,PARISI Francesca,https://www.fidal.it/atleta/PARISI-Francesca/h6iRlpSnbWw%3D
947,1453.0,26.73,734.0,147.93,719.0,ARDISSONE Eleonora,https://www.fidal.it/atleta/ARDISSONE-Eleonora/dK6RlZWmcGg%3D
948,1453.0,28.53,590.0,137.09,863.0,SPAGNOL Camilla,https://www.fidal.it/atleta/SPAGNOL-Camilla/eKAAARkpSnbGQ%3D
949,1453.0,15.03,838.0,156.41,615.0,PASTORELLI Emma,https://www.fidal.it/atleta/PASTORELLI-Emma/dquRkpqiamk%3D
950,1453.0,15.54,772.0,150.97,681.0,PIRCHER Iris,https://www.fidal.it/atleta/PIRCHER-Iris/eKAAARk5embWg%3D
951,1453.0,14.13,960.0,167.21,493.0,PIAZZI Giulia,https://www.fidal.it/atleta/PIAZZI-Giulia/dq2RlZuncWY%3D
952,1452.0,26.34,768.0,150.74,684.0,CIOLI Magdalena,https://www.fidal.it/atleta/CIOLI-Magdalena/famRkpOjbGM%3D
953,1452.0,26.8,729.0,147.63,723.0,TOMASSINI Asha,https://www.fidal.it/atleta/TOMASSINI-Asha/f6yRkpOob2s%3D
954,1452.0,12.57,846.0,157.16,606.0,RAVENNA Rebecca,https://www.fidal.it/atleta/RAVENNA-Rebecca/eKqRkpmna2c%3D
955,1452.0,15.51,775.0,151.31,677.0,BARBIERO Stefani',https://www.fidal.it/atleta/BARBIERO-Stefani-/eK2RkpWoa2w%3D
956,1451.0,26.23,777.0,151.53,674.0,SCIARRETTA Martina,https://www.fidal.it/atleta/SCIARRETTA-Martina/gauRkpKjaWs%3D
957,1451.0,27.3,687.0,144.44,764.0,BUSETTO Veronica,https://www.fidal.it/atleta/BUSETTO-Veronica/eKqRkpmicWo%3D
958,1450.0,25.74,820.0,155.14,630.0,CARLINI Priscilla,https://www.fidal.it/atleta/CARLINI-Priscilla/f6iRmZOoaWw%3D
959,1450.0,27.89,640.0,140.99,810.0,BENEDETTO Elena,https://www.fidal.it/atleta/BENEDETTO-Elena/f6yRlZinamw%3D
960,1450.0,13.83,631.0,140.32,819.0,SILLI Roberta,https://www.fidal.it/atleta/SILLI-Roberta/eauRkpiibmY%3D
961,1450.0,25.78,817.0,154.84,633.0,RAVASIO Giulia,https://www.fidal.it/atleta/RAVASIO-Giulia/dqmRmJmgb2M%3D
962,1450.0,13.48,688.0,144.64,762.0,UBER Isabella,https://www.fidal.it/atleta/UBER-Isabella/eqAAARkpSocGo%3D
963,1450.0,13.64,661.0,142.53,789.0,SUCCETTI Alessandra,https://www.fidal.it/atleta/SUCCETTI-Alessandra/drGRkpSmaGc%3D
964,1450.0,12.21,912.0,163.12,538.0,CORDIOLI Daphne,https://www.fidal.it/atleta/CORDIOLI-Daphne/eKAAARk5ijcWg%3D
965,1450.0,28.2,615.0,139.14,835.0,FRICK Anna,https://www.fidal.it/atleta/FRICK-Anna/iaiRk5SgbmY%3D
966,1449.0,28.93,559.0,135.18,890.0,ROSA Francesca,https://www.fidal.it/atleta/ROSA-Francesca/f6iRl5qmbGY%3D
967,1449.0,13.58,671.0,143.38,778.0,THALER Lena,https://www.fidal.it/atleta/THALER-Lena/iaiRk5afamw%3D
968,1449.0,25.54,838.0,156.75,611.0,BERNESCHI Anna,https://www.fidal.it/atleta/BERNESCHI-Anna/eqiRlZiiaGM%3D
969,1449.0,25.58,834.0,156.4,615.0,RIPA Andreina,https://www.fidal.it/atleta/RIPA-Andreina/hKmRkpagaGo%3D
970,1449.0,15.22,813.0,154.64,636.0,MARSEGAGLIA Gaia nour,https://www.fidal.it/atleta/MARSEGAGLIA-Gaia-nour/dq2Rl5miaWc%3D
971,1449.0,27.53,668.0,143.2,781.0,PINI Jasmine,https://www.fidal.it/atleta/PINI-Jasmine/e6yRkpOhbGY%3D
972,1448.0,13.33,713.0,146.65,735.0,LA PINA Valentina,https://www.fidal.it/atleta/LA-PINA-Valentina/dqiRlpqla2o%3D
973,1448.0,15.18,818.0,155.15,630.0,GAVAZ Martina,https://www.fidal.it/atleta/GAVAZ-Martina/dqiRlZejaWc%3D
974,1448.0,12.55,850.0,157.83,598.0,DUBINI Silvia,https://www.fidal.it/atleta/DUBINI-Silvia/drKRkpafcWc%3D
975,1448.0,26.49,755.0,149.97,693.0,DALLA PIANA Silvia,https://www.fidal.it/atleta/DALLA-PIANA-Silvia/eKiRkpOfaWk%3D
976,1447.0,28.25,611.0,139.09,836.0,PIONTINI Alessandra,https://www.fidal.it/atleta/PIONTINI-Alessandra/dq2Rk5Knbmk%3D
977,1447.0,14.38,925.0,164.55,522.0,RAZZOLINI Ilaria,https://www.fidal.it/atleta/RAZZOLINI-Ilaria/faqRkpija2k%3D
978,1447.0,13.06,759.0,150.39,688.0,PAGNUCCO Veronica,https://www.fidal.it/atleta/PAGNUCCO-Veronica/eaqRk5KobGg%3D
979,1447.0,13.49,686.0,144.68,761.0,CIUFFI Valentina,https://www.fidal.it/atleta/CIUFFI-Valentina/eqiRlpSnaGc%3D
980,1447.0,12.53,853.0,158.15,594.0,GASPARI Federica,https://www.fidal.it/atleta/GASPARI-Federica/eK6RkpOnaGQ%3D
981,1447.0,27.6,663.0,142.94,784.0,MARRA Maria chiara,https://www.fidal.it/atleta/MARRA-Maria-chiara/f6iRl5eib2g%3D
982,1446.0,27.34,684.0,144.62,762.0,LAVACCHI Laura,https://www.fidal.it/atleta/LAVACCHI-Laura/faiRm5ugbWw%3D
983,1446.0,26.65,741.0,149.03,705.0,MURARO Mariasole,https://www.fidal.it/atleta/MURARO-Mariasole/eK6RkpalcGY%3D
984,1446.0,13.4,701.0,145.95,745.0,GARDI Paola,https://www.fidal.it/atleta/GARDI-Paola/dqmRlpimams%3D
985,1446.0,12.66,830.0,156.3,616.0,LAZZARIN Jessica,https://www.fidal.it/atleta/LAZZARIN-Jessica/dKmRk5enbWo%3D
986,1446.0,29.16,542.0,134.2,904.0,BASILISCO Roberta,https://www.fidal.it/atleta/BASILISCO-Roberta/eauRk5ajb2k%3D
987,1446.0,12.35,886.0,161.14,560.0,INGHINGOLI Martina,https://www.fidal.it/atleta/INGHINGOLI-Martina/hK2RkpWlbWM%3D
988,1445.0,27.3,687.0,144.91,758.0,MOSER Julia,https://www.fidal.it/atleta/MOSER-Julia/iaiRk5Wma2U%3D
989,1445.0,28.0,631.0,140.73,814.0,GHIGLIOTTI Elena,https://www.fidal.it/atleta/GHIGLIOTTI-Elena/damRkpiob2U%3D
990,1445.0,25.17,871.0,159.89,574.0,LA TELLA Silvia,https://www.fidal.it/atleta/LA-TELLA-Silvia/drKRkpaiamY%3D
991,1442.0,28.24,612.0,139.52,830.0,SANTILLI Matilde,https://www.fidal.it/atleta/SANTILLI-Matilde/f62RkpOfcGU%3D
992,1441.0,13.43,696.0,145.9,745.0,MARCHESINI Veronica,https://www.fidal.it/atleta/MARCHESINI-Veronica/fqqRkpKoa2M%3D
993,1441.0,26.91,719.0,147.69,722.0,PERON Sofia,https://www.fidal.it/atleta/PERON-Sofia/drKRkpaocWs%3D
994,1440.0,13.73,647.0,142.26,793.0,DE GRANDI Giorgia,https://www.fidal.it/atleta/DE-GRANDI-Giorgia/dq2RlZKkaGY%3D
995,1439.0,28.39,600.0,138.84,839.0,BARBATO Jessica,https://www.fidal.it/atleta/BARBATO-Jessica/eauRkpmiaGo%3D
996,1439.0,27.28,689.0,145.52,750.0,POGGETTI Egizia,https://www.fidal.it/atleta/POGGETTI-Egizia/faiRkpOfamY%3D
997,1439.0,29.12,545.0,134.89,894.0,FANTINEL Ilaria,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D
998,1439.0,12.2,914.0,164.25,525.0,SARACENO Silvia,https://www.fidal.it/atleta/SARACENO-Silvia/h7GRkpKfbGo%3D
999,1439.0,13.43,696.0,146.1,743.0,FAVA Roberta,https://www.fidal.it/atleta/FAVA-Roberta/gK2RkpKnaWQ%3D
1000,1438.0,26.79,729.0,148.76,709.0,VERGANI Chiara,https://www.fidal.it/atleta/VERGANI-Chiara/dquRk5OjbGw%3D
1001,1438.0,12.93,782.0,153.0,656.0,MARTINELLI Caterina stella,https://www.fidal.it/atleta/MARTINELLI-Caterina-stella/erGRkpWlbGs%3D
1002,1438.0,15.54,772.0,152.15,666.0,GIANNI Altea,https://www.fidal.it/atleta/GIANNI-Altea/fa2RkpKmb2g%3D
1003,1438.0,13.39,703.0,146.67000000000002,735.0,CELOTTO Alessia andrea,https://www.fidal.it/atleta/CELOTTO-Alessia-andrea/drKRk5alcWg%3D
1004,1438.0,28.06,626.0,140.84,812.0,MARCHETTI Daniela,https://www.fidal.it/atleta/MARCHETTI-Daniela/faiSkpahaWw%3D
1005,1438.0,27.5,671.0,144.23,767.0,DA VILLA Chiara,https://www.fidal.it/atleta/DA-VILLA-Chiara/eK2RkpajcGo%3D
1006,1438.0,26.33,769.0,151.92,669.0,ORTOLANI Martina,https://www.fidal.it/atleta/ORTOLANI-Martina/eK6RkpWfbmU%3D
1007,1438.0,15.14,823.0,156.41,615.0,SASSETTI Chloe',https://www.fidal.it/atleta/SASSETTI-Chloe-/faqRkpKgbGg%3D
1008,1438.0,13.18,738.0,149.45,700.0,CATTANEO Chiara,https://www.fidal.it/atleta/CATTANEO-Chiara/dquRkpKfamM%3D
1009,1437.0,27.4,679.0,144.93,758.0,FRAIESE D'AMATO Rebecca,https://www.fidal.it/atleta/FRAIESE-D-AMATO-Rebecca/eqmRkpuocGo%3D
1010,1437.0,25.83,812.0,155.55,625.0,CONTI Lucia,https://www.fidal.it/atleta/CONTI-Lucia/drKRk5Slamk%3D
1011,1437.0,27.27,690.0,145.76,747.0,DONINI Virginia,https://www.fidal.it/atleta/DONINI-Virginia/eKAAARkpaia2k%3D
1012,1437.0,15.51,775.0,152.48,662.0,ROFI Anna,https://www.fidal.it/atleta/ROFI-Anna/faqRk5Sobmc%3D
1013,1437.0,27.0,712.0,147.47,725.0,GALLETTI Martina,https://www.fidal.it/atleta/GALLETTI-Martina/eqiRlJmka2o%3D
1014,1436.0,12.32,892.0,162.51,544.0,MUSINU Veronica,https://www.fidal.it/atleta/MUSINU-Veronica/iKiRlJOjamM%3D
1015,1436.0,26.1,788.0,153.65,648.0,COLANTONI Noemi,https://www.fidal.it/atleta/COLANTONI-Noemi/f6iRmZmgaWc%3D
1016,1436.0,27.99,632.0,141.45,804.0,GIUDICI Ginevra,https://www.fidal.it/atleta/GIUDICI-Ginevra/dq2RmJOib2s%3D
1017,1435.0,28.21,614.0,140.15,821.0,CAGGIONI Benedetta,https://www.fidal.it/atleta/CAGGIONI-Benedetta/drKRkpSkaGg%3D
1018,1435.0,26.85,724.0,148.57,711.0,CICCONI Chiara,https://www.fidal.it/atleta/CICCONI-Chiara/e6iRkpqma2k%3D
1019,1435.0,13.22,731.0,149.09,704.0,RENZETTI Giuditta,https://www.fidal.it/atleta/RENZETTI-Giuditta/faiSkpmgamM%3D
1020,1435.0,28.66,580.0,137.7,855.0,DALL'AGLIO Irene,https://www.fidal.it/atleta/DALL-AGLIO-Irene/eqmRkpekbGs%3D
1021,1434.0,13.11,750.0,150.73,684.0,MARCHIANDO Martina,https://www.fidal.it/atleta/MARCHIANDO-Martina/jKiRlJWfamc%3D
1022,1434.0,12.89,789.0,153.92,645.0,GIRARDI Stefania,https://www.fidal.it/atleta/GIRARDI-Stefania/hKiSmpSjbGk%3D
1023,1434.0,13.72,649.0,142.89,785.0,ZAETTA Chiara,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D
1024,1434.0,12.92,783.0,153.39,651.0,FERRARI Alessandra,https://www.fidal.it/atleta/FERRARI-Alessandra/damRkpShaGU%3D
1025,1434.0,27.53,668.0,144.31,766.0,CHIARAPPA Isabella,https://www.fidal.it/atleta/CHIARAPPA-Isabella/dayRkpOjcGM%3D
